* File name: U:\Bureau\4AE-SE\TP_EMCA\Projet EMCA\voltage_ref_EMCA\DSCH\voltage_ref_v2.sch
Transient Analysis  Wed Dec 14 11:53:45  2022
--------------------------------------------------------------------------------
Index   time            v(2)            
--------------------------------------------------------------------------------
0	 0.000000e+00	 2.026974e+00	
1	 1.000000e-11	 2.026974e+00	
2	 2.000000e-11	 2.026974e+00	
3	 4.000000e-11	 2.026974e+00	
4	 8.000000e-11	 2.026974e+00	
5	 1.600000e-10	 2.026974e+00	
6	 3.200000e-10	 2.026974e+00	
7	 6.400000e-10	 2.026974e+00	
8	 1.280000e-09	 2.026974e+00	
9	 2.280000e-09	 2.026974e+00	
10	 3.280000e-09	 2.026974e+00	
11	 4.280000e-09	 2.026974e+00	
12	 5.280000e-09	 2.026974e+00	
13	 6.280000e-09	 2.026974e+00	
14	 7.280000e-09	 2.026974e+00	
15	 8.280000e-09	 2.026974e+00	
16	 9.280000e-09	 2.026974e+00	
17	 1.028000e-08	 2.026974e+00	
18	 1.128000e-08	 2.026974e+00	
19	 1.228000e-08	 2.026974e+00	
20	 1.328000e-08	 2.026974e+00	
21	 1.428000e-08	 2.026974e+00	
22	 1.528000e-08	 2.026974e+00	
23	 1.628000e-08	 2.026974e+00	
24	 1.728000e-08	 2.026974e+00	
25	 1.828000e-08	 2.026974e+00	
26	 1.928000e-08	 2.026974e+00	
27	 2.028000e-08	 2.026974e+00	
28	 2.128000e-08	 2.026974e+00	
29	 2.228000e-08	 2.026974e+00	
30	 2.328000e-08	 2.026974e+00	
31	 2.428000e-08	 2.026974e+00	
32	 2.528000e-08	 2.026974e+00	
33	 2.628000e-08	 2.026974e+00	
34	 2.728000e-08	 2.026974e+00	
35	 2.828000e-08	 2.026974e+00	
36	 2.928000e-08	 2.026974e+00	
37	 3.028000e-08	 2.026974e+00	
38	 3.128000e-08	 2.026974e+00	
39	 3.228000e-08	 2.026974e+00	
40	 3.328000e-08	 2.026974e+00	
41	 3.428000e-08	 2.026974e+00	
42	 3.528000e-08	 2.026974e+00	
43	 3.628000e-08	 2.026974e+00	
44	 3.728000e-08	 2.026974e+00	
45	 3.828000e-08	 2.026974e+00	
46	 3.928000e-08	 2.026974e+00	
47	 4.028000e-08	 2.026974e+00	
48	 4.128000e-08	 2.026974e+00	
49	 4.228000e-08	 2.026974e+00	
50	 4.328000e-08	 2.026974e+00	
51	 4.428000e-08	 2.026974e+00	
52	 4.528000e-08	 2.026974e+00	
53	 4.628000e-08	 2.026974e+00	
54	 4.728000e-08	 2.026974e+00	

Index   time            v(2)            
--------------------------------------------------------------------------------
55	 4.828000e-08	 2.026974e+00	
56	 4.928000e-08	 2.026974e+00	
57	 5.028000e-08	 2.026974e+00	
58	 5.128000e-08	 2.026974e+00	
59	 5.228000e-08	 2.026974e+00	
60	 5.328000e-08	 2.026974e+00	
61	 5.428000e-08	 2.026974e+00	
62	 5.528000e-08	 2.026974e+00	
63	 5.628000e-08	 2.026974e+00	
64	 5.728000e-08	 2.026974e+00	
65	 5.828000e-08	 2.026974e+00	
66	 5.928000e-08	 2.026974e+00	
67	 6.028000e-08	 2.026974e+00	
68	 6.128000e-08	 2.026974e+00	
69	 6.228000e-08	 2.026974e+00	
70	 6.328000e-08	 2.026974e+00	
71	 6.428000e-08	 2.026974e+00	
72	 6.528000e-08	 2.026974e+00	
73	 6.628000e-08	 2.026974e+00	
74	 6.728000e-08	 2.026974e+00	
75	 6.828000e-08	 2.026974e+00	
76	 6.928000e-08	 2.026974e+00	
77	 7.028000e-08	 2.026974e+00	
78	 7.128000e-08	 2.026974e+00	
79	 7.228000e-08	 2.026974e+00	
80	 7.328000e-08	 2.026974e+00	
81	 7.428000e-08	 2.026974e+00	
82	 7.528000e-08	 2.026974e+00	
83	 7.628000e-08	 2.026974e+00	
84	 7.728000e-08	 2.026974e+00	
85	 7.828000e-08	 2.026974e+00	
86	 7.928000e-08	 2.026974e+00	
87	 8.028000e-08	 2.026974e+00	
88	 8.128000e-08	 2.026974e+00	
89	 8.228000e-08	 2.026974e+00	
90	 8.328000e-08	 2.026974e+00	
91	 8.428000e-08	 2.026974e+00	
92	 8.528000e-08	 2.026974e+00	
93	 8.628000e-08	 2.026974e+00	
94	 8.728000e-08	 2.026974e+00	
95	 8.828000e-08	 2.026974e+00	
96	 8.928000e-08	 2.026974e+00	
97	 9.028000e-08	 2.026974e+00	
98	 9.128000e-08	 2.026974e+00	
99	 9.228000e-08	 2.026974e+00	
100	 9.328000e-08	 2.026974e+00	
101	 9.428000e-08	 2.026974e+00	
102	 9.528000e-08	 2.026974e+00	
103	 9.628000e-08	 2.026974e+00	
104	 9.728000e-08	 2.026974e+00	
105	 9.828000e-08	 2.026974e+00	
106	 9.928000e-08	 2.026974e+00	
107	 1.000000e-07	 2.026974e+00	
108	 0.000000e+00	 2.035228e+00	
109	 1.000000e-11	 2.035228e+00	
110	 2.000000e-11	 2.035228e+00	
111	 4.000000e-11	 2.035228e+00	
112	 8.000000e-11	 2.035228e+00	

Index   time            v(2)            
--------------------------------------------------------------------------------
113	 1.600000e-10	 2.035228e+00	
114	 3.200000e-10	 2.035228e+00	
115	 6.400000e-10	 2.035228e+00	
116	 1.280000e-09	 2.035228e+00	
117	 2.280000e-09	 2.035228e+00	
118	 3.280000e-09	 2.035228e+00	
119	 4.280000e-09	 2.035228e+00	
120	 5.280000e-09	 2.035228e+00	
121	 6.280000e-09	 2.035228e+00	
122	 7.280000e-09	 2.035228e+00	
123	 8.280000e-09	 2.035228e+00	
124	 9.280000e-09	 2.035228e+00	
125	 1.028000e-08	 2.035228e+00	
126	 1.128000e-08	 2.035228e+00	
127	 1.228000e-08	 2.035228e+00	
128	 1.328000e-08	 2.035228e+00	
129	 1.428000e-08	 2.035228e+00	
130	 1.528000e-08	 2.035228e+00	
131	 1.628000e-08	 2.035228e+00	
132	 1.728000e-08	 2.035228e+00	
133	 1.828000e-08	 2.035228e+00	
134	 1.928000e-08	 2.035228e+00	
135	 2.028000e-08	 2.035228e+00	
136	 2.128000e-08	 2.035228e+00	
137	 2.228000e-08	 2.035228e+00	
138	 2.328000e-08	 2.035228e+00	
139	 2.428000e-08	 2.035228e+00	
140	 2.528000e-08	 2.035228e+00	
141	 2.628000e-08	 2.035228e+00	
142	 2.728000e-08	 2.035228e+00	
143	 2.828000e-08	 2.035228e+00	
144	 2.928000e-08	 2.035228e+00	
145	 3.028000e-08	 2.035228e+00	
146	 3.128000e-08	 2.035228e+00	
147	 3.228000e-08	 2.035228e+00	
148	 3.328000e-08	 2.035228e+00	
149	 3.428000e-08	 2.035228e+00	
150	 3.528000e-08	 2.035228e+00	
151	 3.628000e-08	 2.035228e+00	
152	 3.728000e-08	 2.035228e+00	
153	 3.828000e-08	 2.035228e+00	
154	 3.928000e-08	 2.035228e+00	
155	 4.028000e-08	 2.035228e+00	
156	 4.128000e-08	 2.035228e+00	
157	 4.228000e-08	 2.035228e+00	
158	 4.328000e-08	 2.035228e+00	
159	 4.428000e-08	 2.035228e+00	
160	 4.528000e-08	 2.035228e+00	
161	 4.628000e-08	 2.035228e+00	
162	 4.728000e-08	 2.035228e+00	
163	 4.828000e-08	 2.035228e+00	
164	 4.928000e-08	 2.035228e+00	
165	 5.028000e-08	 2.035228e+00	
166	 5.128000e-08	 2.035228e+00	
167	 5.228000e-08	 2.035228e+00	
168	 5.328000e-08	 2.035228e+00	
169	 5.428000e-08	 2.035228e+00	
170	 5.528000e-08	 2.035228e+00	

Index   time            v(2)            
--------------------------------------------------------------------------------
171	 5.628000e-08	 2.035228e+00	
172	 5.728000e-08	 2.035228e+00	
173	 5.828000e-08	 2.035228e+00	
174	 5.928000e-08	 2.035228e+00	
175	 6.028000e-08	 2.035228e+00	
176	 6.128000e-08	 2.035228e+00	
177	 6.228000e-08	 2.035228e+00	
178	 6.328000e-08	 2.035228e+00	
179	 6.428000e-08	 2.035228e+00	
180	 6.528000e-08	 2.035228e+00	
181	 6.628000e-08	 2.035228e+00	
182	 6.728000e-08	 2.035228e+00	
183	 6.828000e-08	 2.035228e+00	
184	 6.928000e-08	 2.035228e+00	
185	 7.028000e-08	 2.035228e+00	
186	 7.128000e-08	 2.035228e+00	
187	 7.228000e-08	 2.035228e+00	
188	 7.328000e-08	 2.035228e+00	
189	 7.428000e-08	 2.035228e+00	
190	 7.528000e-08	 2.035228e+00	
191	 7.628000e-08	 2.035228e+00	
192	 7.728000e-08	 2.035228e+00	
193	 7.828000e-08	 2.035228e+00	
194	 7.928000e-08	 2.035228e+00	
195	 8.028000e-08	 2.035228e+00	
196	 8.128000e-08	 2.035228e+00	
197	 8.228000e-08	 2.035228e+00	
198	 8.328000e-08	 2.035228e+00	
199	 8.428000e-08	 2.035228e+00	
200	 8.528000e-08	 2.035228e+00	
201	 8.628000e-08	 2.035228e+00	
202	 8.728000e-08	 2.035228e+00	
203	 8.828000e-08	 2.035228e+00	
204	 8.928000e-08	 2.035228e+00	
205	 9.028000e-08	 2.035228e+00	
206	 9.128000e-08	 2.035228e+00	
207	 9.228000e-08	 2.035228e+00	
208	 9.328000e-08	 2.035228e+00	
209	 9.428000e-08	 2.035228e+00	
210	 9.528000e-08	 2.035228e+00	
211	 9.628000e-08	 2.035228e+00	
212	 9.728000e-08	 2.035228e+00	
213	 9.828000e-08	 2.035228e+00	
214	 9.928000e-08	 2.035228e+00	
215	 1.000000e-07	 2.035228e+00	
216	 0.000000e+00	 2.043623e+00	
217	 1.000000e-11	 2.043623e+00	
218	 2.000000e-11	 2.043623e+00	
219	 4.000000e-11	 2.043623e+00	
220	 8.000000e-11	 2.043623e+00	
221	 1.600000e-10	 2.043623e+00	
222	 3.200000e-10	 2.043623e+00	
223	 6.400000e-10	 2.043623e+00	
224	 1.280000e-09	 2.043623e+00	
225	 2.280000e-09	 2.043623e+00	
